vehicleType,customerID,supplierID,Material Shipped,ontime_delay,Org_latitude,Org_longitude,Des_latitude,Des_longitude,MT,ID,weather_code,temperature_max,temperature_min,diff_hours,planned_day_of_week,actual_day_of_week,planned_hour,actual_hour,planned_month,actual_month,origin_state,dest_state,distance
36,19,72,385,0,23.18918,72.552278,23.042185,72.697893,35,4947,65,33,19,1680.1937333333333,4,4,13,14,9,11,6,10,25.0
36,19,72,353,0,23.18918,72.552278,23.042185,72.697893,35,4948,65,33,19,1680.1930147222222,4,4,13,14,9,11,6,10,25.0
36,19,105,431,0,13.167655,80.271159,13.530852,79.996451,35,4949,63,35,22,1669.8511786111112,5,4,0,14,9,11,15,1,67.4
36,19,105,432,0,13.167655,80.271159,11.986938,79.773631,35,4950,65,36,22,1638.333513888889,6,4,10,17,9,11,15,24,177.0
36,19,72,433,0,22.917969,72.413979,22.926025,72.484986,35,4951,65,34,19,1608.403625,0,4,13,14,9,11,6,10,25.0
36,19,72,352,0,22.917969,72.413979,22.926025,72.484986,35,4952,65,34,19,1608.3819658333334,0,4,13,14,9,11,6,10,25.0
36,19,72,1051,0,22.917969,72.413979,22.926025,72.484986,35,4953,65,34,19,1608.0567972222223,0,4,16,16,9,11,6,10,25.0
38,19,72,1210,0,22.917969,72.413979,22.926025,72.484986,27,4954,65,34,19,1605.7824575,0,4,16,14,9,11,6,10,25.0
36,19,72,1211,0,22.917969,72.413979,22.926025,72.484986,35,4955,65,34,19,1605.7517119444444,0,4,16,14,9,11,6,10,25.0
36,19,64,352,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,4956,65,29,17,1364.460678611111,3,4,17,13,9,11,9,14,40.0
36,19,123,354,0,26.19229040350968,91.75127677536253,28.553908,77.090981,35,4957,65,32,18,1363.6027638888888,3,4,18,14,9,11,5,8,25.0
36,19,123,620,0,26.19229040350968,91.75127677536253,28.578231,77.04961,35,4958,65,32,18,1363.3614730555555,3,4,19,14,9,11,5,8,29.0
38,19,72,869,0,23.18918,72.552278,23.042185,72.697893,27,4959,65,33,19,1339.7666036111111,4,4,17,13,9,11,6,10,25.0
36,19,72,112,0,23.18918,72.552278,23.042185,72.697893,35,4960,65,33,19,1340.3527944444445,4,4,17,14,9,11,6,10,25.0
36,19,72,913,0,23.18918,72.552278,23.042185,72.697893,35,4961,65,33,19,1340.334821388889,4,4,17,14,9,11,6,10,25.0
36,19,123,911,0,26.19229040350968,91.75127677536253,28.553908,77.090981,35,4962,65,31,18,1292.0579741666666,6,4,18,14,9,11,5,8,25.0
36,19,123,908,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,4963,65,31,18,1291.5983611111112,6,4,18,13,9,11,5,8,25.0
36,19,123,930,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,4964,65,31,18,1291.5948647222222,6,4,18,13,9,11,5,8,25.0
36,19,123,932,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,4965,65,31,18,1291.5263325,6,4,18,13,9,11,5,8,25.0
36,19,133,1120,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,4966,65,31,18,1288.6689833333332,6,4,22,15,9,11,7,11,64.0
36,19,133,17,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,4967,65,31,18,1288.3752194444444,6,4,22,14,9,11,7,11,64.0
36,19,133,483,0,28.463698,77.333878,28.367355,76.985908,35,4968,63,33,14,1286.7476258333334,6,4,23,14,9,11,7,11,56.0
36,19,133,483,0,28.463698,77.333878,28.367355,76.985908,35,4969,63,33,14,1286.9752158333333,6,4,23,14,9,11,7,11,56.0
38,19,72,483,0,23.18918,72.552278,21.724939,72.886993,27,4970,65,33,19,1257.5667675,1,4,7,16,9,11,6,10,210.0
38,19,72,47,0,23.18918,72.552278,21.724939,72.886993,27,4971,65,33,19,1257.5641055555554,1,4,7,16,9,11,6,10,210.0
36,19,64,47,0,12.992699792116747,77.80384141110859,12.843107191355518,77.5942828776749,35,4972,63,29,17,1195.8100416666666,3,4,18,14,9,11,9,14,24.6
36,19,123,502,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,4973,65,31,18,1194.0995702777777,3,4,19,13,9,11,5,8,25.0
36,19,123,507,0,28.215147,77.212834,28.599399,77.02766,35,4974,63,33,13,1193.2935675,3,4,21,14,9,11,5,8,34.0
36,19,123,507,0,26.19229040350968,91.75127677536253,28.578231,77.04961,35,4975,65,31,18,1193.9319869444444,3,4,20,14,9,11,5,8,25.0
36,19,133,478,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,4979,65,31,18,1102.4505491666666,0,4,2,1,9,11,7,11,78.0
36,19,133,479,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4980,65,30,18,606.3218980555556,6,4,18,1,10,11,7,11,68.0
36,19,212,419,0,16.560192249175344,80.79229309159953,29.660051,77.724463,35,4981,63,29,12,346.2693722222222,3,3,13,23,10,11,17,26,165.0
36,19,212,421,0,16.560192249175344,80.79229309159953,28.367355,76.985908,35,4982,61,32,20,329.8704563888889,4,3,5,22,11,11,17,11,78.0
36,19,133,422,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,4983,65,31,18,1099.7608583333333,0,3,2,22,9,11,7,11,78.0
36,19,133,420,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4984,65,30,18,603.7425630555556,6,3,18,22,10,11,7,11,68.0
36,19,133,412,0,26.19229040350968,91.75127677536253,28.261404,77.033418,35,4985,65,29,18,481.7458722222222,4,3,20,21,10,11,7,11,45.0
36,19,133,360,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4986,65,29,18,480.24160277777776,4,3,22,22,10,11,7,11,68.0
36,19,133,357,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4987,63,29,19,308.29306388888887,5,3,2,22,11,11,7,11,68.0
36,19,138,356,0,28.463698,77.333878,28.367355,76.985908,35,4988,55,33,14,1012.8680702777777,3,3,16,21,10,11,7,11,56.0
36,19,138,357,0,28.463698,77.333878,28.367355,76.985908,35,4989,51,31,14,355.1037397222222,3,3,2,21,10,11,7,11,56.0
38,19,105,868,0,16.560192249175344,80.79229309159953,11.986938,79.773631,27,4990,63,31,22,397.53571305555556,1,3,9,23,10,11,15,24,177.0
38,19,105,879,0,16.560192249175344,80.79229309159953,11.986938,79.773631,27,4991,63,31,22,397.50965916666667,1,3,9,23,10,11,15,24,177.0
36,19,133,466,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,4992,65,31,18,1098.8341444444445,0,3,2,21,9,11,7,11,78.0
36,19,133,465,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,4993,65,31,18,1099.251061111111,0,3,2,21,9,11,7,11,70.0
36,19,133,467,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4994,65,30,18,602.5798175,6,3,18,21,10,11,7,11,68.0
36,19,133,469,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4995,65,30,18,602.5756825,6,3,18,21,10,11,7,11,68.0
36,19,133,464,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,4996,65,30,18,602.5707841666666,6,3,18,21,10,11,7,11,68.0
36,19,133,465,0,26.19229040350968,91.75127677536253,28.192852,77.249137,35,4997,65,29,18,481.9309675,4,3,18,20,10,11,7,11,25.0
36,19,133,467,0,26.19229040350968,91.75127677536253,28.413766,77.30103,35,4998,65,29,18,482.3021361111111,4,3,18,20,10,11,7,11,25.0
36,19,105,463,0,16.560192249175344,80.79229309159953,11.986938,79.773631,35,4999,65,32,20,537.2404313888889,2,3,13,22,10,11,15,24,177.0
36,19,105,411,0,13.167655,80.271159,12.829465,80.209822,35,5000,63,32,22,475.0671963888889,5,3,1,20,10,11,15,24,90.0
36,19,127,620,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,5001,65,32,20,615.2949972222223,6,3,6,22,10,11,6,10,150.0
36,19,123,868,0,28.215147,77.212834,28.599399,77.02766,35,5002,63,33,13,1122.4546583333333,6,3,0,18,9,11,5,8,34.0
36,19,123,879,0,28.215147,77.212834,28.599399,77.02766,35,5003,53,33,13,1006.3081591666667,3,3,20,18,10,11,5,8,34.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5004,65,30,18,621.6379908333333,5,3,20,18,10,11,5,8,25.0
36,19,123,478,0,26.19229040350968,91.75127677536253,28.599399,77.02766,35,5005,65,29,18,474.3198286111111,5,3,0,18,10,11,5,8,34.0
36,19,123,479,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5006,63,29,19,355.81177777777776,2,3,22,18,10,11,5,8,25.0
36,19,123,421,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,5007,63,29,19,146.56268527777777,4,3,15,18,11,11,5,8,25.0
36,19,123,422,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,5008,65,31,18,1078.775375,0,3,18,17,9,11,5,8,25.0
36,19,123,411,0,28.215147,77.212834,28.599399,77.02766,35,5009,53,33,13,1005.3168241666667,3,3,20,17,10,11,5,8,34.0
36,19,123,620,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5010,65,30,18,620.6549036111111,5,3,20,17,10,11,5,8,25.0
36,19,123,868,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,5011,63,29,19,145.59180194444446,4,3,15,17,11,11,5,8,25.0
36,19,123,466,0,28.215147,77.212834,28.599399,77.02766,35,5012,63,33,13,1121.2285186111112,6,3,0,17,9,11,5,8,34.0
36,19,123,467,0,26.19229040350968,91.75127677536253,28.589657,77.254884,35,5013,65,30,18,645.5872147222223,4,3,19,16,10,11,5,8,25.0
36,19,123,469,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5014,63,29,19,330.39990555555556,3,3,22,16,10,11,5,8,25.0
36,19,123,463,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,5015,65,29,18,574.2130202777778,0,3,18,16,10,11,5,8,25.0
36,19,123,888,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5016,65,30,18,619.3249869444444,5,3,20,15,10,11,5,8,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5017,65,30,18,619.3173786111112,5,3,20,15,10,11,5,8,25.0
36,19,123,869,0,26.19229040350968,91.75127677536253,28.599399,77.02766,35,5018,65,29,18,471.9845833333333,5,3,0,16,10,11,5,8,34.0
36,19,123,1051,0,28.542809,77.280521,28.261404,77.033418,35,5019,61,33,13,1050.4847908333334,1,3,22,16,10,11,5,11,55.0
36,19,123,1210,0,26.19229040350968,91.75127677536253,28.589657,77.254884,35,5020,65,30,18,644.3526436111111,4,3,19,15,10,11,5,8,25.0
36,19,123,1211,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5021,65,30,18,619.1611380555555,5,3,20,15,10,11,5,8,25.0
36,19,123,352,0,26.19229040350968,91.75127677536253,28.599399,77.02766,35,5022,65,29,18,471.8585630555556,5,3,0,16,10,11,5,8,34.0
36,19,138,358,0,28.463698,77.333878,28.367355,76.985908,35,5023,55,33,14,1006.8412027777778,3,3,16,15,10,11,7,11,56.0
36,19,123,352,0,28.215147,77.212834,28.599399,77.02766,35,5024,63,33,13,1118.7124352777778,6,3,0,14,9,11,5,8,34.0
36,19,123,354,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5025,65,30,18,617.9184536111111,5,3,20,14,10,11,5,8,25.0
36,19,123,620,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,5026,65,30,18,617.9087186111111,5,3,20,14,10,11,5,8,25.0
36,19,64,869,0,13.007503209603689,77.66509885593489,13.199089183304451,77.70855423495904,35,5027,53,27,17,12.867906388888889,2,3,21,9,11,11,9,14,31.0
36,19,64,377,0,13.007503209603689,77.66509885593489,13.199089183304451,77.70855423495904,35,5028,53,27,17,12.585,2,3,21,9,11,11,9,14,31.0
36,19,64,357,0,16.560192249175344,80.79229309159953,12.727803303414186,77.66679240217395,35,5029,53,27,17,10.974515833333333,2,3,22,9,11,11,9,14,49.0
36,19,64,478,0,16.560192249175344,80.79229309159953,12.727803303414186,77.66679240217395,35,5030,53,27,17,36.6230675,1,3,22,10,11,11,9,14,49.0
36,19,63,479,0,16.560192249175344,80.79229309159953,13.01693928244564,77.76302640284463,35,5031,53,28,17,38.559025,1,3,19,10,11,11,9,14,24.8
36,19,65,412,0,16.560192249175344,80.79229309159953,12.843107191355518,77.5942828776749,35,5032,53,27,17,35.74924444444444,1,3,20,7,11,11,9,14,26.9
36,19,267,360,0,23.18918,72.552278,23.042185,72.697893,35,5033,63,33,19,845.0400805555555,3,3,1,6,10,11,6,10,25.0
36,19,267,460,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,5034,65,32,20,577.1081666666666,0,3,6,7,10,11,6,10,150.0
36,19,105,461,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,5035,61,32,20,174.5587972222222,2,3,21,3,11,11,15,24,90.0
36,19,105,463,0,16.560192249175344,80.79229309159953,11.662509,79.7484,35,5036,55,30,23,87.71018611111111,6,3,14,5,11,11,15,24,240.0
36,19,105,462,0,16.560192249175344,80.79229309159953,8.173182,77.665066,35,5037,63,29,24,33.53259166666667,1,3,15,1,11,11,15,24,750.0
36,19,137,464,0,16.560192249175344,80.79229309159953,22.316674,73.118733,35,5038,63,33,21,161.66648055555555,3,3,7,1,11,11,6,10,115.0
36,19,267,469,0,23.18918,72.552278,23.042185,72.697893,35,5039,63,33,19,836.4163202777778,3,2,1,21,10,11,6,10,25.0
36,19,137,468,0,22.917969,72.413979,21.724939,72.886993,35,5040,65,34,21,325.4859286111111,3,3,11,1,10,11,6,10,210.0
36,19,137,83,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,5041,65,32,20,568.3366333333333,0,2,6,22,10,11,6,10,150.0
36,19,142,83,0,22.917969,72.413979,23.042185,72.697893,35,5042,55,33,19,555.7063369444444,0,2,17,21,10,11,6,10,25.0
36,19,137,1274,0,22.917969,72.413979,22.926025,72.484986,35,5043,55,33,21,317.4784472222222,3,2,15,21,10,11,6,10,25.0
36,19,212,85,0,16.560192249175344,80.79229309159953,29.660051,77.724463,35,5044,63,29,12,319.3481075,3,2,13,20,10,11,17,26,165.0
36,19,212,85,0,16.560192249175344,80.79229309159953,28.367355,76.985908,35,5045,61,32,20,302.8811713888889,4,2,5,19,11,11,17,11,78.0
36,19,64,1244,0,16.560192249175344,80.79229309159953,13.068901840235712,77.59065573880662,35,5046,65,32,20,569.5432269444444,6,2,21,14,10,11,9,14,49.0
36,19,64,1094,0,16.560192249175344,80.79229309159953,12.777874729699615,77.64227553734709,35,5047,63,32,20,449.07663333333335,4,2,22,15,10,11,9,14,31.0
36,19,64,265,0,16.560192249175344,80.79229309159953,12.73017358940589,77.95620203691567,35,5048,63,29,18,335.4596861111111,2,2,16,15,10,11,9,24,44.3
36,19,64,1274,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5049,63,28,17,427.3855786111111,5,2,19,14,10,11,9,14,40.0
36,19,64,1091,0,16.560192249175344,80.79229309159953,13.01693928244564,77.76302640284463,35,5050,63,28,17,378.18394722222223,0,2,19,14,10,11,9,14,35.9
36,19,91,1091,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5051,65,31,21,930.7334519444445,5,2,19,13,10,11,10,15,25.0
36,19,144,1091,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5053,63,30,22,183.1937436111111,1,2,16,8,11,11,10,15,25.0
36,19,144,1262,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5054,63,30,22,183.6132786111111,1,2,16,8,11,11,10,15,25.0
36,19,65,1038,0,16.560192249175344,80.79229309159953,12.727803303414186,77.66679240217395,35,5055,53,31,22,27.944136944444445,0,2,22,2,11,11,9,14,49.0
36,19,123,313,0,26.19229040350968,91.75127677536253,26.896059,78.860912,35,5056,63,28,19,151.2429686111111,3,2,1,8,11,11,17,26,158.0
36,19,133,471,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,5057,65,30,18,556.8006222222223,6,1,18,23,10,11,7,11,68.0
36,19,267,1078,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,5058,65,32,20,546.8838452777778,0,2,6,1,10,11,6,10,150.0
36,19,137,1268,0,22.917969,72.413979,21.724939,72.886993,35,5059,65,34,21,302.45582972222223,3,2,11,2,10,11,6,10,210.0
36,19,267,1272,0,23.18918,72.552278,23.042185,72.697893,35,5060,63,33,19,810.3724444444445,3,1,1,19,10,11,6,10,25.0
36,19,63,1161,0,12.992699792116747,77.80384141110859,12.843107191355518,77.5942828776749,35,5061,65,29,17,1444.5168083333333,4,1,15,19,9,11,9,14,24.4
36,19,137,908,0,22.917969,72.413979,21.724939,72.886993,35,5062,65,34,21,298.45104638888887,3,1,11,22,10,11,6,10,210.0
36,19,65,908,0,16.560192249175344,80.79229309159953,12.727803303414186,77.66679240217395,35,5063,53,31,22,18.50717861111111,0,1,22,17,11,11,9,14,49.0
36,19,64,908,0,13.00806402582086,77.66475541769924,12.843107191355518,77.5942828776749,35,5064,65,27,17,429.19529916666664,4,1,20,18,10,11,9,14,13.1
36,19,64,908,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5065,63,28,17,406.5998686111111,5,1,19,17,10,11,9,14,40.0
36,19,64,1078,0,16.560192249175344,80.79229309159953,12.843107191355518,77.5942828776749,35,5066,63,27,17,310.31107583333335,2,1,19,18,10,11,9,14,24.1
36,19,64,12,0,13.007503209603689,77.66509885593489,12.843107191355518,77.5942828776749,35,5067,53,27,17,116.37549444444444,3,1,21,18,11,11,9,14,13.1
36,19,118,908,0,16.560192249175344,80.79229309159953,18.998875,72.854548,35,5068,63,32,20,456.59493333333336,3,1,16,17,10,11,11,17,35.0
36,19,267,908,0,23.18918,72.552278,23.042185,72.697893,35,5069,63,33,19,807.6958536111111,3,1,1,16,10,11,6,10,25.0
36,19,118,1078,0,16.560192249175344,80.79229309159953,18.998875,72.854548,35,5070,61,32,20,331.9399397222222,1,1,20,16,10,11,11,17,35.0
36,19,123,1272,0,26.19229040350968,91.75127677536253,28.623524,77.249137,35,5071,65,31,18,1222.4553091666667,6,1,18,16,9,11,5,8,25.0
36,19,123,1045,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,5072,65,31,18,1050.5834194444444,6,1,21,16,9,11,5,8,25.0
36,19,123,484,0,28.215147,77.212834,28.599399,77.02766,35,5073,51,33,13,911.1522491666667,5,1,17,16,10,11,5,8,34.0
36,19,65,482,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5074,63,28,17,620.4711722222222,3,1,19,16,10,11,9,14,40.0
36,19,64,482,0,16.560192249175344,80.79229309159953,13.068901840235712,77.59065573880662,35,5075,65,32,20,546.8521472222222,6,1,21,16,10,11,9,14,49.0
36,19,65,233,0,16.560192249175344,80.79229309159953,12.777874729699615,77.64227553734709,35,5076,65,32,20,521.3054908333334,0,1,22,16,10,11,9,14,31.0
36,19,142,369,0,16.560192249175344,80.79229309159953,23.098155,72.59861,35,5077,63,32,20,429.7021555555556,4,1,18,16,10,11,6,10,25.0
36,19,64,1052,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5078,63,28,17,405.01577305555554,5,1,19,16,10,11,9,14,40.0
36,19,267,1299,0,23.18918,72.552278,23.042185,72.697893,35,5079,65,33,19,1610.280975,4,1,13,16,9,11,6,10,25.0
36,19,72,74,0,22.917969,72.413979,22.926025,72.484986,35,5080,65,34,19,1537.6741777777777,0,1,13,15,9,11,6,10,25.0
36,19,72,1193,0,22.917969,72.413979,22.926025,72.484986,35,5081,65,34,19,1537.6715111111112,0,1,13,15,9,11,6,10,25.0
36,19,72,851,0,23.18918,72.552278,23.042185,72.697893,35,5082,65,33,19,1270.4802230555556,4,1,17,16,9,11,6,10,25.0
38,19,142,369,0,16.560192249175344,80.79229309159953,23.098155,72.59861,27,5083,65,32,20,572.6519991666667,5,1,19,15,10,11,6,10,25.0
38,19,142,1232,0,16.560192249175344,80.79229309159953,23.098155,72.59861,27,5084,63,32,20,429.418,4,1,18,15,10,11,6,10,25.0
36,19,65,1232,0,16.560192249175344,80.79229309159953,12.843107191355518,77.5942828776749,35,5085,63,27,17,164.97032694444445,1,1,18,15,11,11,9,14,26.9
36,19,64,354,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5086,51,28,17,3.9980444444444445,0,1,21,1,11,11,9,14,40.0
36,19,64,620,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5087,51,28,17,3.382747222222222,0,1,21,1,11,11,9,14,40.0
38,19,133,869,0,26.19229040350968,91.75127677536253,28.512783,77.036893,27,5088,65,31,18,1200.4789841666666,6,0,22,22,9,11,7,11,64.0
38,19,124,621,0,28.463698,77.333878,28.512783,77.036893,27,5089,63,33,15,1197.8496138888888,0,0,0,22,9,11,7,11,64.0
38,19,133,69,0,28.463698,77.333878,28.413766,77.30103,27,5090,63,33,15,1065.5362091666666,5,0,12,21,9,11,7,11,25.0
38,19,133,1051,0,26.19229040350968,91.75127677536253,28.512783,77.036893,27,5091,65,31,18,1028.7986527777778,0,0,2,22,9,11,7,11,70.0
38,19,133,1210,0,26.19229040350968,91.75127677536253,28.261404,77.033418,27,5092,65,29,18,409.9479758333333,4,0,20,22,10,11,7,11,45.0
38,19,133,1211,0,28.463698,77.333878,28.512783,77.036893,27,5093,63,33,15,1050.2151408333334,6,0,3,21,9,11,7,11,64.0
38,19,133,352,0,26.19229040350968,91.75127677536253,28.187743,76.616721,27,5094,65,29,18,403.5836888888889,5,0,2,21,10,11,7,11,112.0
38,19,133,358,0,28.463698,77.333878,28.192852,77.249137,27,5095,63,33,15,1129.0642408333333,2,0,19,20,9,11,7,11,25.0
36,19,65,352,0,12.992699792116747,77.80384141110859,12.777874729699615,77.64227553734709,35,5096,65,29,17,1296.2997952777778,2,0,20,20,9,11,9,14,31.0
36,19,65,510,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5097,65,29,17,1248.7017230555555,4,0,19,20,9,11,9,14,40.0
36,19,138,1278,0,28.463698,77.333878,28.261404,77.033418,35,5098,51,31,15,450.31683055555555,3,0,1,19,10,11,7,11,42.0
36,19,138,375,0,28.463698,77.333878,28.367355,76.985908,35,5099,51,31,15,280.8408611111111,3,0,2,19,10,11,7,11,56.0
36,19,144,815,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5100,63,30,21,240.2842675,4,0,18,18,11,11,10,15,25.0
36,19,133,1091,0,28.463698,77.333878,28.512783,77.036893,35,5101,63,33,15,1195.0209769444446,0,0,0,19,9,11,7,11,64.0
36,19,133,812,0,28.463698,77.333878,28.367355,76.985908,35,5102,63,33,15,1195.637688888889,6,0,23,19,9,11,7,11,56.0
36,19,133,920,0,28.463698,77.333878,28.367355,76.985908,35,5103,63,33,15,1053.0408333333332,5,0,22,19,9,11,7,11,56.0
36,19,133,630,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,5104,65,31,18,1025.0575769444445,0,0,2,19,9,11,7,11,78.0
36,19,133,920,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,5105,65,31,18,980.3371111111111,1,0,23,19,10,11,7,11,78.0
36,19,133,619,0,28.463698,77.333878,28.261404,77.033418,35,5106,55,33,15,982.1702055555555,1,0,20,18,10,11,7,11,36.0
36,19,133,619,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,5107,65,30,18,528.83785,6,0,18,19,10,11,7,11,68.0
36,19,133,619,0,26.19229040350968,91.75127677536253,28.367355,76.985908,35,5108,65,29,18,405.3454286111111,4,0,22,19,10,11,7,11,68.0
36,19,137,619,0,16.560192249175344,80.79229309159953,23.098155,72.59861,35,5109,65,32,20,527.0572102777778,6,0,18,17,10,11,6,10,25.0
36,19,144,505,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5110,63,30,21,236.7579436111111,4,0,18,15,11,11,10,15,25.0
36,19,144,562,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5111,63,30,23,142.5435286111111,1,0,16,15,11,11,10,15,25.0
36,19,64,556,0,12.992699792116747,77.80384141110859,13.199089183304451,77.70855423495904,35,5112,65,29,17,1173.8073694444445,0,0,17,15,9,11,9,14,40.0
36,19,65,562,0,16.560192249175344,80.79229309159953,12.777874729699615,77.64227553734709,35,5113,65,32,20,475.5227786111111,1,0,19,15,10,11,9,14,49.0
36,19,267,565,0,12.992699792116747,77.80384141110859,13.196312912801169,77.70815692568873,35,5114,65,29,17,1317.2314463888888,1,0,18,15,9,11,9,14,44.6
36,19,267,564,0,12.992699792116747,77.80384141110859,12.777874729699615,77.64227553734709,35,5115,65,29,17,1268.5085202777777,3,0,18,15,9,11,9,14,49.0
36,19,120,554,0,21.158392,79.06733,22.602459,75.55096,35,5116,61,28,18,91.63631027777778,3,0,13,9,11,11,11,16,485.0
36,19,122,555,0,17.46628393767336,78.21574685358304,17.580422,78.207737,35,5117,51,29,18,134.84347583333334,1,0,18,9,11,11,16,25,70.0
36,19,212,1091,0,16.560192249175344,80.79229309159953,29.660051,77.724463,35,5118,63,28,12,98.32446027777777,3,0,7,9,11,11,17,26,165.0
36,19,137,1091,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,5119,61,32,20,121.38848333333334,2,0,7,9,11,11,6,10,150.0
38,19,122,1091,0,17.462980542108134,78.21925805967177,17.556417,78.099421,27,5120,51,29,18,106.42871583333333,2,0,22,9,11,11,16,25,65.0
36,19,211,1091,0,16.560192249175344,80.79229309159953,19.230592,72.866317,35,5121,53,32,20,86.0921,3,0,19,9,11,11,11,17,35.0
36,19,140,1091,0,26.19229040350968,91.75127677536253,28.553524,77.573405,35,5122,63,28,19,109.56217583333333,2,0,19,9,11,11,17,26,43.0
36,19,64,1091,0,13.007503209603689,77.66509885593489,12.843107191355518,77.5942828776749,35,5123,53,27,18,59.75873333333333,4,0,22,10,11,11,9,14,13.1
36,19,105,535,0,13.167655,80.271159,12.829465,80.209822,35,5124,53,32,22,80.57115833333333,4,0,1,9,11,11,15,24,90.0
36,19,121,540,0,16.560192249175344,80.79229309159953,19.230592,72.866317,35,5125,53,32,20,60.6253825,4,0,19,8,11,11,11,17,35.0
36,19,122,265,0,17.46628393767336,78.21574685358304,17.441148,78.391069,35,5126,51,29,18,64.6008813888889,4,0,16,8,11,11,16,25,27.0
36,19,64,244,0,13.007503209603689,77.66509885593489,12.843107191355518,77.5942828776749,35,5127,53,27,18,83.74655833333334,3,0,21,9,11,11,9,14,13.1
36,19,122,265,0,17.462980542108134,78.21925805967177,17.235460173235783,78.4271247252794,35,5128,51,29,18,66.01805472222222,4,0,15,9,11,11,16,25,48.0
36,19,144,802,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5129,63,30,21,207.28197777777777,5,0,18,9,11,11,10,15,25.0
36,19,144,472,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5130,63,30,23,135.80878805555557,1,0,16,8,11,11,10,15,25.0
38,19,82,244,0,20.272669,85.835826,20.7397417249798,86.11676944223885,27,5131,61,30,21,102.93818972222222,2,0,18,1,11,11,12,19,30.0
37,19,64,265,0,16.560192249175344,80.79229309159953,12.843107191355518,77.5942828776749,21,5132,63,27,17,121.26231111111112,1,6,18,19,11,11,9,14,26.9
36,19,144,265,0,10.082622,76.349257,9.960616772167535,76.28550773846041,35,5133,63,30,23,121.32424166666667,1,6,16,18,11,11,10,15,25.0
36,19,137,1091,0,16.560192249175344,80.79229309159953,23.707225,72.342213,35,5134,65,32,20,498.5592952777778,0,6,0,18,10,11,6,10,80.0
36,19,137,1091,0,22.917969,72.413979,22.926025,72.484986,35,5135,55,33,22,241.13452694444445,3,6,15,16,10,11,6,10,25.0
