latitude,longitude,startdate,enddate,weather_code,temperature_max,temperature_min
24.19135,86.2996368,2019-06-03,2019-06-04,61,35,24
10.4402142,78.0968911,2019-06-03,2019-06-04,63,37,25
23.52526791608896,87.26442434857088,2019-06-07,2019-06-09,51,36,25
24.135627,86.327535,2019-06-07,2019-06-09,3,37,24
16.560192249175344,80.79229309159953,2019-06-07,2019-06-08,65,40,27
24.19225452704485,87.66445179211226,2019-06-07,2019-06-08,51,33,24
16.560192249175344,80.79229309159953,2019-06-07,2019-06-09,65,40,27
23.514863,85.289383,2019-06-07,2019-06-09,51,38,24
18.6725047,78.09408669999999,2019-06-07,2019-06-08,51,42,26
17.46628393767336,78.21574685358304,2019-06-07,2019-06-07,51,37,26
12.837284,79.7041744,2019-05-19,2019-05-20,1,40,26
15.2993265,74.12399599999999,2019-05-19,2019-05-20,1,37,24
12.0001,79.74839949999999,2019-05-20,2019-05-21,3,36,26
10.4402142,78.0968911,2019-05-20,2019-05-21,1,39,24
13.1992334,80.196693,2019-05-20,2019-05-21,1,36,26
22.71875897616588,88.2750362313568,2019-05-20,2019-05-20,3,36,27
13.196312912801169,77.70815692568873,2019-05-21,2019-05-21,2,33,22
17.696215866701642,83.18521209219952,2019-05-21,2019-05-21,1,34,27
13.01693928244564,77.76302640284463,2019-05-21,2019-05-21,2,34,23
22.22038110012015,84.8605717192225,2019-05-21,2019-05-21,3,39,26
12.722686,77.676518,2019-05-25,2019-05-25,61,32,21
12.0001,79.74839949999999,2019-05-22,2019-05-23,3,36,26
23.99662129999999,85.36910680000001,2019-05-22,2019-05-23,51,40,27
12.0001,79.74839949999999,2019-05-22,2019-05-27,3,39,26
23.4944129,86.4073403,2019-05-22,2019-05-27,55,42,25
23.4944129,86.4073403,2019-05-22,2019-05-23,51,41,27
12.0001,79.74839949999999,2019-05-23,2019-05-23,3,36,27
17.235460173235783,78.4271247252794,2019-05-23,2019-05-23,53,38,27
13.199089183304451,77.70855423495904,2019-05-23,2019-05-23,53,33,22
16.560192249175344,80.79229309159953,2019-05-23,2019-05-24,3,40,27
22.142909,86.570355,2019-05-23,2019-05-24,51,39,24
23.52526791608896,87.26442434857088,2019-05-23,2019-05-24,63,38,26
22.49284731268296,88.3978116764549,2019-05-23,2019-05-24,61,35,27
23.52526791608896,87.26442434857088,2019-05-23,2019-05-23,53,38,26
22.95210237429815,88.45701479607611,2019-05-23,2019-05-23,3,35,27
17.468016283576617,78.21813291539536,2019-05-24,2019-05-24,3,39,27
17.462980542108134,78.21925805967177,2019-05-24,2019-05-24,3,39,27
17.597528,80.001531,2019-05-24,2019-05-24,3,41,27
12.0001,79.74839949999999,2019-05-23,2019-05-25,3,37,27
10.0601903,76.6350827,2019-05-23,2019-05-25,65,31,23
23.52526791608896,87.26442434857088,2019-05-24,2019-05-24,63,38,27
22.223080894364767,84.66622116237794,2019-05-24,2019-05-24,3,40,27
12.0001,79.74839949999999,2019-05-24,2019-05-24,2,37,27
23.99662129999999,85.36910680000001,2019-05-24,2019-05-24,3,39,27
12.0001,79.74839949999999,2019-05-24,2019-05-25,2,37,27
23.99662129999999,85.36910680000001,2019-05-24,2019-05-25,3,39,25
10.0601903,76.6350827,2019-05-24,2019-05-25,65,31,23
23.525309955369213,87.264364980245,2019-05-24,2019-05-24,63,38,27
23.677124795772432,86.0845500362754,2019-05-24,2019-05-24,51,41,28
12.896896847817697,77.71222305687486,2019-05-25,2019-05-25,61,33,21
23.52526791608896,87.26442434857088,2019-05-25,2019-05-26,3,39,26
22.223080894364767,84.66622116237794,2019-05-25,2019-05-26,2,39,26
16.560192249175344,80.79229309159953,2019-05-24,2019-05-25,3,42,28
17.235460173235783,78.4271247252794,2019-05-24,2019-05-25,3,38,26
17.235460173235783,78.4271247252794,2019-05-25,2019-05-25,2,38,28
23.52526791608896,87.26442434857088,2019-05-25,2019-05-25,3,36,26
22.223080894364767,84.66622116237794,2019-05-25,2019-05-25,2,39,26
22.54895406157133,88.52004432485948,2019-05-25,2019-05-25,51,35,28
23.675623,86.096278,2019-05-25,2019-05-25,53,39,26
12.0001,79.74839949999999,2019-05-25,2019-05-27,2,39,27
23.99662129999999,85.36910680000001,2019-05-25,2019-05-27,2,39,25
12.0001,79.74839949999999,2019-05-25,2019-05-25,2,37,27
23.99662129999999,85.36910680000001,2019-05-25,2019-05-25,2,37,25
16.560192249175344,80.79229309159953,2019-05-27,2019-05-27,51,42,29
12.777874729699615,77.64227553734709,2019-05-27,2019-05-27,53,32,20
16.560192249175344,80.79229309159953,2019-05-25,2019-05-26,3,43,29
21.946025,86.147194,2019-05-25,2019-05-26,51,38,25
12.0001,79.74839949999999,2019-05-25,2019-05-26,2,39,27
12.0001,79.74839949999999,2019-05-28,2019-05-29,53,39,27
24.19135,86.2996368,2019-05-28,2019-05-29,2,42,24
12.0001,79.74839949999999,2019-05-28,2019-05-30,63,39,27
13.1992334,80.196693,2019-05-28,2019-05-30,51,37,28
17.42604372861951,78.3437725539842,2019-06-10,2019-06-10,53,36,25
12.8341735,79.7036402,2019-04-01,2019-04-05,51,39,23
15.5163112,73.98300290000002,2019-04-01,2019-04-05,51,36,21
16.560192249175344,80.79229309159953,2019-04-08,2019-04-08,3,36,26
13.199089183304451,77.70855423495904,2019-04-08,2019-04-08,3,34,21
16.560192249175344,80.79229309159953,2019-04-05,2019-04-05,3,38,24
13.199089183304451,77.70855423495904,2019-04-05,2019-04-05,3,34,20
12.8341735,79.7036402,2019-04-05,2019-04-10,51,38,24
22.611121,75.6772689,2019-04-05,2019-04-10,3,37,21
12.0001,79.74839949999999,2019-04-05,2019-04-08,51,35,23
13.1992334,80.196693,2019-04-05,2019-04-08,3,34,24
12.0001,79.74839949999999,2019-04-05,2019-04-07,51,35,23
13.1992334,80.196693,2019-04-05,2019-04-07,3,34,24
18.6725047,78.09408669999999,2019-04-05,2019-04-07,3,39,26
18.6725047,78.09408669999999,2019-04-05,2019-04-08,3,39,26
12.0001,79.74839949999999,2019-04-05,2019-04-06,3,34,24
11.3410364,77.7171642,2019-04-05,2019-04-06,1,40,25
11.3410364,77.7171642,2019-04-05,2019-04-08,3,40,25
10.0601903,76.6350827,2019-04-05,2019-04-08,63,37,24
11.664325,78.1460142,2019-04-05,2019-04-08,2,40,23
12.0001,79.74839949999999,2019-04-05,2019-04-09,51,35,23
18.6725047,78.09408669999999,2019-04-05,2019-04-09,3,39,26
26.185619636418977,91.8435819321972,2020-08-25,2020-08-28,63,33,25
22.23162764580801,84.86986841751269,2020-08-19,2020-08-20,63,30,25
22.23162764580801,84.86986841751269,2020-08-19,2020-08-19,63,30,25
22.23162764580801,84.86986841751269,2020-08-18,2020-08-19,63,30,25
22.23162764580801,84.86986841751269,2020-08-11,2020-08-17,65,32,25
25.4976877863964,85.31407605559771,2020-01-16,2020-08-12,65,41,7
22.23162764580801,84.86986841751269,2020-08-06,2020-08-12,65,32,24
22.23162764580801,84.86986841751269,2020-08-10,2020-08-12,61,32,25
22.23162764580801,84.86986841751269,2020-08-05,2020-08-11,65,32,24
22.23162764580801,84.86986841751269,2020-08-06,2020-08-10,65,32,24
22.23162764580801,84.86986841751269,2020-01-27,2020-08-08,65,41,9
22.23162764580801,84.86986841751269,2020-07-30,2020-08-07,65,32,24
22.23162764580801,84.86986841751269,2020-08-04,2020-08-07,65,31,24
22.23162764580801,84.86986841751269,2020-06-23,2020-06-30,63,33,24
22.23162764580801,84.86986841751269,2020-07-31,2020-08-05,65,32,24
22.23162764580801,84.86986841751269,2019-10-01,2020-08-04,65,41,7
22.23162764580801,84.86986841751269,2019-10-22,2020-08-04,65,41,7
22.23162764580801,84.86986841751269,2020-06-23,2020-07-08,65,33,24
22.23162764580801,84.86986841751269,2020-07-30,2020-07-31,63,32,25
26.185619636418977,91.8435819321972,2020-07-24,2020-07-25,65,32,24
26.185619636418977,91.8435819321972,2020-07-24,2020-07-27,65,32,24
26.185619636418977,91.8435819321972,2020-07-27,2020-07-29,65,31,25
22.23162764580801,84.86986841751269,2020-07-20,2020-07-23,65,30,24
22.23162764580801,84.86986841751269,2020-07-10,2020-07-12,63,31,25
22.23162764580801,84.86986841751269,2020-06-29,2020-07-08,65,32,24
22.23162764580801,84.86986841751269,2020-06-27,2020-07-08,65,32,24
22.23162764580801,84.86986841751269,2020-06-26,2020-07-08,65,32,24
25.4976877863964,85.31407605559771,2020-01-22,2020-06-27,65,41,7
22.23162764580801,84.86986841751269,2020-06-23,2020-06-25,53,33,24
22.23162764580801,84.86986841751269,2020-06-23,2020-06-24,51,33,24
26.185619636418977,91.8435819321972,2020-02-11,2020-06-02,65,35,13
22.23162764580801,84.86986841751269,2020-02-04,2020-02-09,63,27,12
25.4976877863964,85.31407605559771,2020-01-24,2020-01-31,53,22,8
22.23162764580801,84.86986841751269,2020-01-29,2020-01-31,53,29,13
22.23162764580801,84.86986841751269,2019-12-30,2020-01-25,63,29,7
26.185619636418977,91.8435819321972,2020-01-14,2020-01-25,61,24,9
22.23162764580801,84.86986841751269,2020-01-06,2020-01-23,55,29,8
25.4976877863964,85.31407605559771,2020-01-16,2020-01-23,61,23,7
26.185619636418977,91.8435819321972,2020-01-20,2020-01-23,51,22,10
26.185619636418977,91.8435819321972,2020-01-06,2020-01-21,61,24,9
25.4976877863964,85.31407605559771,2020-01-09,2020-01-21,61,23,7
22.23162764580801,84.86986841751269,2019-12-30,2020-01-20,63,29,7
22.23162764580801,84.86986841751269,2020-01-06,2020-01-20,55,29,8
26.185619636418977,91.8435819321972,2020-01-06,2020-01-17,53,24,9
25.4976877863964,85.31407605559771,2020-01-06,2020-01-15,61,21,7
26.185619636418977,91.8435819321972,2019-12-20,2020-01-14,61,23,9
25.4976877863964,85.31407605559771,2020-01-06,2020-01-11,61,21,9
26.185619636418977,91.8435819321972,2020-01-06,2020-01-11,53,21,9
26.185619636418977,91.8435819321972,2019-12-31,2020-01-10,61,23,9
26.185619636418977,91.8435819321972,2019-12-27,2020-01-10,61,23,9
22.23162764580801,84.86986841751269,2019-12-30,2020-01-08,63,26,7
22.23162764580801,84.86986841751269,2019-12-30,2020-01-06,63,25,7
25.4976877863964,85.31407605559771,2019-12-27,2020-01-05,61,21,3
22.23162764580801,84.86986841751269,2019-09-19,2020-01-02,65,31,7
22.23162764580801,84.86986841751269,2019-09-20,2020-01-02,65,31,7
22.23162764580801,84.86986841751269,2019-09-20,2019-12-29,65,31,7
22.23162764580801,84.86986841751269,2019-11-06,2019-12-29,55,29,7
26.185619636418977,91.8435819321972,2019-12-20,2019-12-27,55,22,11
26.185619636418977,91.8435819321972,2019-12-20,2019-12-21,3,22,13
26.185619636418977,91.8435819321972,2019-11-26,2019-12-08,51,27,12
25.4976877863964,85.31407605559771,2019-11-22,2019-12-04,3,28,11
26.185619636418977,91.8435819321972,2019-12-02,2019-12-03,3,24,15
26.185619636418977,91.8435819321972,2019-11-26,2019-12-02,51,27,16
25.4976877863964,85.31407605559771,2019-11-19,2019-11-30,3,28,14
25.4976877863964,85.31407605559771,2019-11-19,2019-11-29,3,28,14
26.185619636418977,91.8435819321972,2019-11-20,2019-11-28,55,27,16
25.4976877863964,85.31407605559771,2019-11-20,2019-11-27,3,27,14
25.4976877863964,85.31407605559771,2019-11-22,2019-11-27,3,27,14
22.23162764580801,84.86986841751269,2019-10-18,2019-10-23,63,30,21
22.23162764580801,84.86986841751269,2019-07-02,2019-07-19,65,33,24
22.23162764580801,84.86986841751269,2019-07-11,2019-07-15,61,33,25
22.23162764580801,84.86986841751269,2019-07-12,2019-07-15,61,33,25
22.23162764580801,84.86986841751269,2019-07-11,2019-07-12,61,31,25
22.23162764580801,84.86986841751269,2019-06-26,2019-06-29,63,34,26
22.23162764580801,84.86986841751269,2019-06-12,2019-06-25,65,41,24
22.23162764580801,84.86986841751269,2019-06-13,2019-06-13,3,39,29
22.23162764580801,84.86986841751269,2019-04-13,2019-04-14,2,38,21
22.23162764580801,84.86986841751269,2019-04-17,2019-04-20,55,35,21
22.23162764580801,84.86986841751269,2019-04-24,2019-04-25,2,38,23
26.185619636418977,91.8435819321972,2019-05-29,2019-05-31,63,32,23
22.23162764580801,84.86986841751269,2019-05-02,2019-05-04,63,35,22
22.23162764580801,84.86986841751269,2019-05-02,2019-05-03,63,35,24
22.23162764580801,84.86986841751269,2019-05-11,2019-05-11,51,39,25
22.23162764580801,84.86986841751269,2019-05-12,2019-05-13,51,39,26
26.185619636418977,91.8435819321972,2019-05-14,2019-05-16,61,30,21
22.23162764580801,84.86986841751269,2019-05-31,2019-06-06,65,40,26
22.23162764580801,84.86986841751269,2019-05-31,2019-05-31,3,40,26
25.4976877863964,85.31407605559771,2019-06-01,2019-06-01,0,37,26
26.185619636418977,91.8435819321972,2019-05-29,2019-05-30,63,32,23
22.23162764580801,84.86986841751269,2019-06-03,2019-06-05,65,40,26
26.185619636418977,91.8435819321972,2019-05-18,2019-05-20,53,31,22
26.185619636418977,91.8435819321972,2019-06-01,2019-06-03,61,31,22
22.23162764580801,84.86986841751269,2019-06-01,2019-06-02,55,39,26
18.6725047,78.09408669999999,2019-04-06,2019-04-09,2,39,26
10.0601903,76.6350827,2019-04-06,2019-04-09,63,37,24
12.0001,79.74839949999999,2019-04-07,2019-04-13,51,35,23
18.6725047,78.09408669999999,2019-04-07,2019-04-13,51,41,25
12.0001,79.74839949999999,2019-04-07,2019-04-10,51,35,23
18.6725047,78.09408669999999,2019-04-07,2019-04-10,2,39,26
12.0001,79.74839949999999,2019-04-07,2019-04-17,51,35,23
18.6725047,78.09408669999999,2019-04-07,2019-04-17,51,41,25
12.0001,79.74839949999999,2019-04-07,2019-04-14,51,35,23
18.6725047,78.09408669999999,2019-04-07,2019-04-14,51,41,25
12.0001,79.74839949999999,2019-04-07,2019-04-09,51,35,23
18.6725047,78.09408669999999,2019-04-07,2019-04-09,2,39,26
12.0001,79.74839949999999,2019-04-08,2019-04-10,51,34,26
13.1992334,80.196693,2019-04-08,2019-04-10,51,33,26
12.0001,79.74839949999999,2019-04-08,2019-04-13,51,35,24
13.1992334,80.196693,2019-04-08,2019-04-13,51,34,24
12.0001,79.74839949999999,2019-04-08,2019-04-14,51,35,24
18.6725047,78.09408669999999,2019-04-08,2019-04-14,51,41,25
18.6725047,78.09408669999999,2019-04-08,2019-04-13,51,41,25
13.3391677,77.1139984,2019-04-08,2019-04-13,3,35,21
12.0001,79.74839949999999,2019-04-09,2019-04-13,51,35,24
10.0601903,76.6350827,2019-04-09,2019-04-13,61,37,24
10.0601903,76.6350827,2019-04-09,2019-04-11,61,37,24
12.0001,79.74839949999999,2019-04-10,2019-04-19,53,35,23
26.4630486,86.59432029999999,2019-04-10,2019-04-19,63,34,20
12.837284,79.7041744,2019-04-10,2019-04-16,3,39,24
23.6101808,85.2799354,2019-04-10,2019-04-16,3,40,20
12.0001,79.74839949999999,2019-04-11,2019-04-18,51,35,23
26.4630486,86.59432029999999,2019-04-11,2019-04-18,63,33,20
12.0001,79.74839949999999,2019-04-11,2019-04-14,51,35,24
14.3661521,78.45855999999999,2019-04-11,2019-04-14,3,42,26
13.007503209603689,77.66509885593489,2019-03-29,2019-03-29,3,34,21
13.00806402582086,77.66475541769924,2019-03-28,2019-03-31,3,35,20
12.992699792116747,77.80384141110859,2019-03-28,2019-03-28,0,35,19
12.0001,79.74839949999999,2019-03-28,2019-03-29,3,35,22
11.664325,78.1460142,2019-03-28,2019-03-29,3,40,23
12.0001,79.74839949999999,2019-03-28,2019-04-03,3,37,22
11.3410364,77.7171642,2019-03-28,2019-04-03,3,41,24
12.0001,79.74839949999999,2019-03-28,2019-04-02,3,37,22
18.6725047,78.09408669999999,2019-03-28,2019-04-02,3,40,24
12.8341735,79.7036402,2019-03-28,2019-04-02,51,39,22
12.8341735,79.7036402,2019-03-28,2019-04-01,51,39,22
12.8341735,79.7036402,2019-03-28,2019-04-06,51,39,22
11.83266,77.94245310000001,2019-03-28,2019-04-06,3,40,24
12.8341735,79.7036402,2019-03-28,2019-03-30,51,39,22
11.83266,77.94245310000001,2019-03-28,2019-03-30,2,40,24
13.1992334,80.196693,2019-03-28,2019-04-02,3,35,23
13.1992334,80.196693,2019-03-28,2019-03-29,1,34,23
11.1178687,77.78811759999999,2019-03-28,2019-04-02,2,40,23
12.8341735,79.7036402,2019-03-28,2019-04-04,51,39,22
11.1178687,77.78811759999999,2019-03-28,2019-04-04,2,40,23
11.83266,77.94245310000001,2019-03-28,2019-04-02,2,40,24
12.0001,79.74839949999999,2019-03-28,2019-03-30,3,35,22
15.5163112,73.98300290000002,2019-03-28,2019-03-30,3,35,23
12.0001,79.74839949999999,2019-03-28,2019-03-31,3,37,22
10.0601903,76.6350827,2019-03-28,2019-03-31,63,40,23
10.4402142,78.0968911,2019-03-28,2019-04-02,3,39,22
10.4402142,78.0968911,2019-03-28,2019-03-29,3,38,22
11.3410364,77.7171642,2019-03-28,2019-04-02,3,41,24
11.3410364,77.7171642,2019-03-28,2019-03-29,3,41,24
12.0001,79.74839949999999,2019-03-29,2019-04-01,3,37,22
18.6725047,78.09408669999999,2019-03-29,2019-04-01,2,40,25
12.0001,79.74839949999999,2019-03-29,2019-04-02,3,37,22
18.6725047,78.09408669999999,2019-03-29,2019-04-02,2,40,25
12.8341735,79.7036402,2019-03-29,2019-03-31,3,39,23
11.83266,77.94245310000001,2019-03-29,2019-03-31,2,39,25
12.8341735,79.7036402,2019-03-29,2019-04-02,51,39,23
11.1178687,77.78811759999999,2019-03-29,2019-04-02,2,40,25
10.0601903,76.6350827,2019-03-29,2019-04-02,63,36,23
13.1992334,80.196693,2019-03-29,2019-03-30,2,33,24
12.0001,79.74839949999999,2019-03-29,2019-04-04,3,37,22
15.5163112,73.98300290000002,2019-03-29,2019-04-04,51,36,21
16.560192249175344,80.79229309159953,2019-03-29,2019-03-31,51,39,24
12.711983972934837,77.69108593367848,2019-03-29,2019-03-31,3,34,20
11.83266,77.94245310000001,2019-03-29,2019-04-02,2,39,25
12.8341735,79.7036402,2019-03-29,2019-03-30,3,38,23
11.83266,77.94245310000001,2019-03-29,2019-03-30,2,39,25
11.3410364,77.7171642,2019-03-29,2019-04-02,3,41,25
10.0601903,76.6350827,2019-03-29,2019-04-01,63,36,23
10.4402142,78.0968911,2019-03-30,2019-04-02,3,39,23
12.0001,79.74839949999999,2019-03-30,2019-04-03,3,37,23
11.3410364,77.7171642,2019-03-30,2019-04-03,2,40,25
12.0001,79.74839949999999,2019-03-30,2019-04-01,3,37,23
18.6725047,78.09408669999999,2019-03-30,2019-04-01,2,40,26
12.853929,77.6178125,2019-03-30,2019-04-03,3,35,21
12.853929,77.6178125,2019-03-30,2019-04-02,3,35,21
13.1992334,80.196693,2019-03-30,2019-04-02,3,35,24
10.0601903,76.6350827,2019-03-30,2019-04-03,63,37,23
12.0001,79.74839949999999,2019-03-31,2019-04-01,0,37,23
10.7867303,76.6547932,2019-03-31,2019-04-01,51,37,25
12.8341735,79.7036402,2019-03-31,2019-04-02,51,39,23
11.2745621,77.5826034,2019-03-31,2019-04-02,2,38,25
13.007503209603689,77.66509885593489,2019-03-30,2019-04-10,3,35,20
10.4402142,78.0968911,2019-03-21,2019-03-24,3,38,21
12.0001,79.74839949999999,2019-03-21,2019-03-26,51,34,22
11.3410364,77.7171642,2019-03-21,2019-03-26,3,40,24
10.0601903,76.6350827,2019-03-23,2019-03-25,55,40,24
15.5163112,73.98300290000002,2019-03-23,2019-03-25,3,36,19
11.1085242,77.3410656,2019-03-23,2019-03-26,3,39,24
12.0001,79.74839949999999,2019-03-23,2019-04-01,3,37,22
11.664325,78.1460142,2019-03-23,2019-04-01,3,40,23
12.8341735,79.7036402,2019-03-24,2019-04-01,51,39,22
11.83266,77.94245310000001,2019-03-24,2019-04-01,3,40,24
12.992699792116747,77.80384141110859,2019-03-26,2019-03-28,2,35,19
12.0001,79.74839949999999,2019-03-25,2019-04-02,3,37,22
10.7867303,76.6547932,2019-03-25,2019-04-02,51,41,25
12.8341735,79.7036402,2019-03-23,2019-03-23,3,38,25
11.83266,77.94245310000001,2019-03-23,2019-03-23,1,36,25
12.0001,79.74839949999999,2019-03-25,2019-04-01,3,37,22
13.1992334,80.196693,2019-03-25,2019-04-01,3,35,23
12.0001,79.74839949999999,2019-03-25,2019-03-25,2,33,23
11.3410364,77.7171642,2019-03-25,2019-03-25,2,40,25
16.560192249175344,80.79229309159953,2019-03-27,2019-03-27,3,38,23
13.196312912801169,77.70815692568873,2019-03-27,2019-03-27,0,34,20
12.8341735,79.7036402,2019-03-25,2019-03-28,51,39,22
11.1178687,77.78811759999999,2019-03-25,2019-03-28,3,39,23
12.8341735,79.7036402,2019-03-25,2019-03-27,3,37,22
11.83266,77.94245310000001,2019-03-25,2019-03-27,3,39,24
12.8341735,79.7036402,2019-03-26,2019-03-28,51,39,22
11.83266,77.94245310000001,2019-03-26,2019-03-28,3,40,24
12.8341735,79.7036402,2019-03-26,2019-04-02,51,39,22
11.83266,77.94245310000001,2019-03-26,2019-04-02,3,40,24
12.0001,79.74839949999999,2019-03-26,2019-03-28,3,34,22
11.1085242,77.3410656,2019-03-26,2019-03-28,3,39,23
12.0001,79.74839949999999,2019-03-26,2019-03-29,3,35,22
11.3410364,77.7171642,2019-03-26,2019-03-29,3,41,23
11.3410364,77.7171642,2019-03-26,2019-03-28,3,40,23
18.6725047,78.09408669999999,2019-03-26,2019-03-28,3,39,24
12.0001,79.74839949999999,2019-03-26,2019-03-30,3,35,22
10.0601903,76.6350827,2019-03-26,2019-03-30,61,40,24
12.8341735,79.7036402,2019-03-26,2019-04-01,51,39,22
22.611121,75.6772689,2019-03-26,2019-04-01,3,38,20
12.0001,79.74839949999999,2019-03-26,2019-04-02,3,37,22
10.0601903,76.6350827,2019-03-26,2019-04-02,63,40,23
11.664325,78.1460142,2019-03-26,2019-03-28,3,40,23
12.8341735,79.7036402,2019-03-26,2019-03-29,51,39,22
11.83266,77.94245310000001,2019-03-26,2019-03-29,3,40,24
13.00806402582086,77.66475541769924,2019-03-27,2019-03-28,0,35,20
13.00806402582086,77.66475541769924,2019-03-27,2019-03-31,3,35,20
10.7867303,76.6547932,2019-03-26,2019-03-28,51,41,26
12.777874729699615,77.64227553734709,2019-03-27,2019-03-27,0,34,19
12.0001,79.74839949999999,2019-03-27,2019-03-29,3,35,22
10.4402142,78.0968911,2019-03-27,2019-03-29,3,38,21
12.0001,79.74839949999999,2019-03-27,2019-04-01,3,37,22
18.6725047,78.09408669999999,2019-03-27,2019-04-01,3,40,24
12.0001,79.74839949999999,2019-03-27,2019-04-02,3,37,22
18.6725047,78.09408669999999,2019-03-27,2019-04-02,3,40,24
12.0001,79.74839949999999,2019-03-27,2019-03-30,3,35,22
11.1085242,77.3410656,2019-03-27,2019-03-30,3,39,23
18.6725047,78.09408669999999,2019-03-27,2019-03-30,3,39,24
18.6725047,78.09408669999999,2019-03-27,2019-03-29,3,38,24
11.1085242,77.3410656,2019-03-27,2019-03-29,3,39,23
12.8341735,79.7036402,2019-03-18,2019-03-20,3,36,22
12.0001,79.74839949999999,2019-03-20,2019-03-24,51,34,22
18.6725047,78.09408669999999,2019-03-20,2019-03-24,2,37,24
12.0001,79.74839949999999,2019-05-02,2019-05-06,3,40,27
10.4402142,78.0968911,2019-05-02,2019-05-06,53,39,25
11.2044996,78.1421905,2019-03-18,2019-03-20,3,38,23
12.8341735,79.7036402,2019-03-18,2019-03-19,3,36,22
12.0001,79.74839949999999,2019-03-18,2019-03-22,51,33,22
18.6725047,78.09408669999999,2019-03-18,2019-03-22,3,37,22
12.0001,79.74839949999999,2019-04-11,2019-04-13,51,35,24
14.3661521,78.45855999999999,2019-04-11,2019-04-13,2,42,26
12.0001,79.74839949999999,2019-04-12,2019-04-15,51,35,24
14.3661521,78.45855999999999,2019-04-12,2019-04-15,3,42,26
12.837284,79.7041744,2019-04-13,2019-04-15,3,38,24
11.2044996,78.1421905,2019-04-13,2019-04-15,3,40,25
12.0001,79.74839949999999,2019-04-13,2019-04-17,51,35,23
13.1992334,80.196693,2019-04-13,2019-04-17,3,35,24
12.0001,79.74839949999999,2019-04-13,2019-04-20,53,35,23
11.3410364,77.7171642,2019-04-13,2019-04-20,65,41,24
12.0001,79.74839949999999,2019-04-13,2019-04-16,51,35,23
11.664325,78.1460142,2019-04-13,2019-04-16,3,40,25
12.0001,79.74839949999999,2019-04-15,2019-04-18,3,35,23
18.6725047,78.09408669999999,2019-04-15,2019-04-18,3,38,25
12.0001,79.74839949999999,2019-04-15,2019-04-20,53,35,23
13.3391677,77.1139984,2019-04-15,2019-04-20,51,35,21
12.0001,79.74839949999999,2019-04-16,2019-04-20,53,35,23
11.3410364,77.7171642,2019-04-16,2019-04-20,65,41,24
12.0001,79.74839949999999,2019-04-06,2019-04-06,3,34,24
12.0001,79.74839949999999,2019-04-17,2019-04-21,53,35,25
10.0601903,76.6350827,2019-04-17,2019-04-21,65,35,23
12.0001,79.74839949999999,2019-04-17,2019-04-22,53,35,25
12.0001,79.74839949999999,2019-04-17,2019-04-20,53,35,25
14.4673154,78.8242089,2019-04-17,2019-04-20,53,41,28
12.837284,79.7041744,2019-04-19,2019-04-21,51,38,26
12.0001,79.74839949999999,2019-04-19,2019-04-22,53,35,26
10.0601903,76.6350827,2019-04-19,2019-04-22,65,34,23
12.0001,79.74839949999999,2019-04-19,2019-04-21,53,35,26
10.0601903,76.6350827,2019-04-19,2019-04-21,65,34,23
12.837284,79.7041744,2019-04-19,2019-04-22,61,38,26
11.1178687,77.78811759999999,2019-04-19,2019-04-22,65,39,24
12.0001,79.74839949999999,2019-04-20,2019-04-22,53,35,26
14.3661521,78.45855999999999,2019-04-20,2019-04-22,3,40,27
10.0601903,76.6350827,2019-04-20,2019-04-22,65,34,23
12.837284,79.7041744,2019-04-20,2019-04-22,61,38,26
11.83266,77.94245310000001,2019-04-20,2019-04-22,65,36,23
12.0001,79.74839949999999,2019-04-20,2019-04-23,53,35,26
10.0601903,76.6350827,2019-04-20,2019-04-23,65,34,23
12.0001,79.74839949999999,2019-04-21,2019-04-24,51,35,25
10.0601903,76.6350827,2019-04-21,2019-04-24,65,33,23
12.0001,79.74839949999999,2019-04-21,2019-04-29,51,36,24
10.0601903,76.6350827,2019-04-21,2019-04-29,65,33,23
12.0001,79.74839949999999,2019-04-22,2019-04-23,51,35,26
10.4402142,78.0968911,2019-04-22,2019-04-23,63,36,23
12.0001,79.74839949999999,2019-04-22,2019-04-27,51,36,24
10.0601903,76.6350827,2019-04-22,2019-04-27,65,33,24
12.0001,79.74839949999999,2019-04-22,2019-04-24,51,35,25
10.0601903,76.6350827,2019-04-22,2019-04-24,65,33,24
12.0001,79.74839949999999,2019-04-22,2019-04-25,51,35,24
10.0601903,76.6350827,2019-04-22,2019-04-25,65,33,24
13.199089183304451,77.70855423495904,2019-04-24,2019-04-24,2,33,20
13.007503209603689,77.66509885593489,2019-04-26,2019-04-26,3,34,20
12.0001,79.74839949999999,2019-04-23,2019-04-25,51,35,24
10.4402142,78.0968911,2019-04-23,2019-04-25,63,37,23
12.0001,79.74839949999999,2019-04-23,2019-04-29,51,36,24
22.3824851,87.02119420000001,2019-04-23,2019-04-29,53,41,24
12.0001,79.74839949999999,2019-04-24,2019-04-26,3,36,24
10.0601903,76.6350827,2019-04-24,2019-04-26,61,33,24
12.0001,79.74839949999999,2019-04-24,2019-04-30,51,38,24
22.3824851,87.02119420000001,2019-04-24,2019-04-30,53,41,24
12.837284,79.7041744,2019-04-24,2019-04-27,3,40,24
11.2745621,77.5826034,2019-04-24,2019-04-27,51,38,25
12.0001,79.74839949999999,2019-04-25,2019-04-30,51,38,24
22.3824851,87.02119420000001,2019-04-25,2019-04-30,51,41,25
12.0001,79.74839949999999,2019-04-25,2019-04-28,3,36,24
